CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   24.07%    204.3MiB / 15.63GiB   1.28%     82.5MB / 2.49MB   0B / 0B       33
29bdf4609909   edge-broker           0.55%     134.7MiB / 15.63GiB   0.84%     85.7MB / 148MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     83MB / 2.49MB    0B / 0B       33
29bdf4609909   edge-broker           0.86%     135.4MiB / 15.63GiB   0.85%     86.5MB / 153MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     83MB / 2.49MB    0B / 0B       33
29bdf4609909   edge-broker           0.39%     135.4MiB / 15.63GiB   0.85%     86.5MB / 153MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     83MB / 2.49MB    0B / 0B       33
29bdf4609909   edge-broker           0.35%     135.4MiB / 15.63GiB   0.85%     86.5MB / 153MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.02%     204.3MiB / 15.63GiB   1.28%     83MB / 2.49MB    0B / 0B       33
29bdf4609909   edge-broker           0.38%     135.4MiB / 15.63GiB   0.85%     86.5MB / 153MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     83MB / 2.49MB    0B / 0B       33
29bdf4609909   edge-broker           0.37%     135.4MiB / 15.63GiB   0.85%     86.5MB / 153MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.09%     204.3MiB / 15.63GiB   1.28%     83.1MB / 2.49MB   0B / 0B       33
29bdf4609909   edge-broker           0.29%     135.4MiB / 15.63GiB   0.85%     86.5MB / 153MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.09%     204.3MiB / 15.63GiB   1.28%     84.3MB / 2.5MB   0B / 0B       33
29bdf4609909   edge-broker           0.94%     135.4MiB / 15.63GiB   0.85%     88.1MB / 155MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     85.7MB / 2.5MB   0B / 0B       33
29bdf4609909   edge-broker           1.42%     135.4MiB / 15.63GiB   0.85%     89.4MB / 156MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.19%     204.3MiB / 15.63GiB   1.28%     87.2MB / 2.51MB   0B / 0B       33
29bdf4609909   edge-broker           0.97%     135.6MiB / 15.63GiB   0.85%     90.5MB / 157MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     88MB / 2.51MB    0B / 0B       33
29bdf4609909   edge-broker           0.58%     135.6MiB / 15.63GiB   0.85%     91.6MB / 158MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     88MB / 2.51MB    0B / 0B       33
29bdf4609909   edge-broker           0.33%     135.5MiB / 15.63GiB   0.85%     91.6MB / 158MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     88MB / 2.67MB    0B / 0B       33
29bdf4609909   edge-broker           0.82%     135.5MiB / 15.63GiB   0.85%     91.8MB / 163MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     88MB / 2.67MB    0B / 0B       33
29bdf4609909   edge-broker           0.16%     135.5MiB / 15.63GiB   0.85%     91.8MB / 163MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     88MB / 2.67MB    0B / 0B       33
29bdf4609909   edge-broker           0.19%     135.5MiB / 15.63GiB   0.85%     91.8MB / 163MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     88MB / 2.67MB    0B / 0B       33
29bdf4609909   edge-broker           0.31%     135.5MiB / 15.63GiB   0.85%     91.8MB / 163MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.13%     204.3MiB / 15.63GiB   1.28%     89.1MB / 2.68MB   0B / 0B       33
29bdf4609909   edge-broker           0.69%     135.1MiB / 15.63GiB   0.84%     92.6MB / 164MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.09%     204.3MiB / 15.63GiB   1.28%     90.4MB / 2.68MB   0B / 0B       33
29bdf4609909   edge-broker           0.72%     135.1MiB / 15.63GiB   0.84%     94.3MB / 166MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.09%     204.3MiB / 15.63GiB   1.28%     91.7MB / 2.69MB   0B / 0B       33
29bdf4609909   edge-broker           0.73%     135.2MiB / 15.63GiB   0.84%     95.6MB / 167MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.06%     204.3MiB / 15.63GiB   1.28%     93.1MB / 2.69MB   0B / 0B       33
29bdf4609909   edge-broker           0.66%     135MiB / 15.63GiB     0.84%     96.7MB / 168MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     93.1MB / 2.69MB   0B / 0B       33
29bdf4609909   edge-broker           0.31%     135MiB / 15.63GiB     0.84%     96.9MB / 168MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     93.1MB / 2.69MB   0B / 0B       33
29bdf4609909   edge-broker           0.28%     135MiB / 15.63GiB     0.84%     96.9MB / 168MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     93.1MB / 2.69MB   0B / 0B       33
29bdf4609909   edge-broker           0.26%     134.4MiB / 15.63GiB   0.84%     96.9MB / 168MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     93.1MB / 2.85MB   0B / 0B       33
29bdf4609909   edge-broker           0.35%     134.4MiB / 15.63GiB   0.84%     97.1MB / 174MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     93.1MB / 2.85MB   0B / 0B       33
29bdf4609909   edge-broker           0.52%     134.4MiB / 15.63GiB   0.84%     97.1MB / 174MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.07%     204.3MiB / 15.63GiB   1.28%     93.7MB / 2.85MB   0B / 0B       33
29bdf4609909   edge-broker           0.65%     134.4MiB / 15.63GiB   0.84%     97.6MB / 174MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.12%     204.3MiB / 15.63GiB   1.28%     95.3MB / 2.86MB   0B / 0B       33
29bdf4609909   edge-broker           0.92%     134.6MiB / 15.63GiB   0.84%     99MB / 176MB      0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.13%     204.3MiB / 15.63GiB   1.28%     96.6MB / 2.86MB   0B / 0B       33
29bdf4609909   edge-broker           0.73%     134.6MiB / 15.63GiB   0.84%     100MB / 177MB     0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.09%     204.3MiB / 15.63GiB   1.28%     97.8MB / 2.87MB   0B / 0B       33
29bdf4609909   edge-broker           1.07%     135.1MiB / 15.63GiB   0.84%     102MB / 178MB     0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     98.1MB / 2.87MB   0B / 0B       33
29bdf4609909   edge-broker           0.49%     135.8MiB / 15.63GiB   0.85%     102MB / 179MB     0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     98.1MB / 2.87MB   0B / 0B       33
29bdf4609909   edge-broker           0.63%     135.8MiB / 15.63GiB   0.85%     102MB / 179MB     0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     98.1MB / 2.87MB   0B / 0B       33
29bdf4609909   edge-broker           0.46%     135.8MiB / 15.63GiB   0.85%     102MB / 179MB     0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     98.1MB / 2.87MB   0B / 0B       33
29bdf4609909   edge-broker           0.33%     135.8MiB / 15.63GiB   0.85%     102MB / 179MB     0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     98.1MB / 2.87MB   0B / 0B       33
29bdf4609909   edge-broker           0.64%     135MiB / 15.63GiB     0.84%     102MB / 179MB     0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.07%     204.3MiB / 15.63GiB   1.28%     98.5MB / 3.03MB   0B / 0B       33
29bdf4609909   edge-broker           0.66%     134.8MiB / 15.63GiB   0.84%     103MB / 184MB     0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.08%     204.3MiB / 15.63GiB   1.28%     99.7MB / 3.04MB   0B / 0B       33
29bdf4609909   edge-broker           0.98%     134.8MiB / 15.63GiB   0.84%     104MB / 186MB     0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.07%     204.3MiB / 15.63GiB   1.28%     101MB / 3.04MB   0B / 0B       33
29bdf4609909   edge-broker           0.31%     134.9MiB / 15.63GiB   0.84%     105MB / 187MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.09%     204.3MiB / 15.63GiB   1.28%     103MB / 3.05MB   0B / 0B       33
29bdf4609909   edge-broker           0.82%     134.9MiB / 15.63GiB   0.84%     107MB / 188MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     103MB / 3.05MB   0B / 0B       33
29bdf4609909   edge-broker           0.32%     135MiB / 15.63GiB     0.84%     108MB / 189MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     103MB / 3.05MB   0B / 0B       33
29bdf4609909   edge-broker           0.51%     135MiB / 15.63GiB     0.84%     108MB / 189MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     103MB / 3.05MB   0B / 0B       33
29bdf4609909   edge-broker           0.39%     135MiB / 15.63GiB     0.84%     108MB / 189MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     103MB / 3.05MB   0B / 0B       33
29bdf4609909   edge-broker           0.23%     135MiB / 15.63GiB     0.84%     108MB / 189MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     103MB / 3.05MB   0B / 0B       33
29bdf4609909   edge-broker           0.35%     135MiB / 15.63GiB     0.84%     108MB / 189MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.3MiB / 15.63GiB   1.28%     103MB / 3.05MB   0B / 0B       33
29bdf4609909   edge-broker           0.53%     135MiB / 15.63GiB     0.84%     108MB / 189MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.07%     204.3MiB / 15.63GiB   1.28%     104MB / 3.06MB   0B / 0B       33
29bdf4609909   edge-broker           2.16%     135MiB / 15.63GiB     0.84%     109MB / 190MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.07%     204.8MiB / 15.63GiB   1.28%     106MB / 3.06MB   0B / 0B       33
29bdf4609909   edge-broker           1.21%     135.8MiB / 15.63GiB   0.85%     110MB / 197MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.08%     204.8MiB / 15.63GiB   1.28%     107MB / 3.23MB   0B / 0B       33
29bdf4609909   edge-broker           0.81%     137MiB / 15.63GiB     0.86%     112MB / 198MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.8MiB / 15.63GiB   1.28%     108MB / 3.23MB   0B / 0B       33
29bdf4609909   edge-broker           2.03%     137MiB / 15.63GiB     0.86%     113MB / 199MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.8MiB / 15.63GiB   1.28%     108MB / 3.23MB   0B / 0B       33
29bdf4609909   edge-broker           0.19%     137MiB / 15.63GiB     0.86%     113MB / 199MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.02%     204.8MiB / 15.63GiB   1.28%     108MB / 3.23MB   0B / 0B       33
29bdf4609909   edge-broker           0.36%     137MiB / 15.63GiB     0.86%     113MB / 199MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.8MiB / 15.63GiB   1.28%     108MB / 3.23MB   0B / 0B       33
29bdf4609909   edge-broker           0.39%     137MiB / 15.63GiB     0.86%     113MB / 199MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.8MiB / 15.63GiB   1.28%     108MB / 3.23MB   0B / 0B       33
29bdf4609909   edge-broker           0.25%     137MiB / 15.63GiB     0.86%     113MB / 199MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     204.8MiB / 15.63GiB   1.28%     108MB / 3.23MB   0B / 0B       33
29bdf4609909   edge-broker           1.20%     137MiB / 15.63GiB     0.86%     113MB / 199MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.18%     204.8MiB / 15.63GiB   1.28%     109MB / 3.23MB   0B / 0B       33
29bdf4609909   edge-broker           0.31%     137.2MiB / 15.63GiB   0.86%     114MB / 200MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.15%     204.8MiB / 15.63GiB   1.28%     111MB / 3.23MB   0B / 0B       33
29bdf4609909   edge-broker           0.64%     139.2MiB / 15.63GiB   0.87%     115MB / 201MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.10%     204.8MiB / 15.63GiB   1.28%     112MB / 3.24MB   0B / 0B       33
29bdf4609909   edge-broker           1.03%     139.5MiB / 15.63GiB   0.87%     116MB / 203MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.07%     204.8MiB / 15.63GiB   1.28%     113MB / 3.24MB   0B / 0B       33
29bdf4609909   edge-broker           0.65%     138.8MiB / 15.63GiB   0.87%     118MB / 204MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O         BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     113MB / 3.4MB   0B / 0B       33
29bdf4609909   edge-broker           0.47%     139.1MiB / 15.63GiB   0.87%     118MB / 210MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O         BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     113MB / 3.4MB   0B / 0B       33
29bdf4609909   edge-broker           0.64%     139.1MiB / 15.63GiB   0.87%     118MB / 210MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O         BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     113MB / 3.4MB   0B / 0B       33
29bdf4609909   edge-broker           0.48%     139.1MiB / 15.63GiB   0.87%     118MB / 210MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O         BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     113MB / 3.4MB   0B / 0B       33
29bdf4609909   edge-broker           1.70%     137.3MiB / 15.63GiB   0.86%     118MB / 210MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O         BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.09%     205.2MiB / 15.63GiB   1.28%     113MB / 3.4MB   0B / 0B       33
29bdf4609909   edge-broker           0.53%     137.1MiB / 15.63GiB   0.86%     118MB / 210MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O         BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.08%     205.2MiB / 15.63GiB   1.28%     114MB / 3.4MB   0B / 0B       33
29bdf4609909   edge-broker           0.61%     137.1MiB / 15.63GiB   0.86%     119MB / 210MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O         BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.10%     205.2MiB / 15.63GiB   1.28%     116MB / 3.4MB   0B / 0B       33
29bdf4609909   edge-broker           0.87%     138.4MiB / 15.63GiB   0.86%     120MB / 212MB   0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     116MB / 3.41MB   0B / 0B       33
29bdf4609909   edge-broker           0.49%     138.9MiB / 15.63GiB   0.87%     121MB / 213MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.14%     205.2MiB / 15.63GiB   1.28%     118MB / 3.41MB   0B / 0B       33
29bdf4609909   edge-broker           0.58%     138.2MiB / 15.63GiB   0.86%     123MB / 214MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     119MB / 3.41MB   0B / 0B       33
29bdf4609909   edge-broker           0.21%     138.2MiB / 15.63GiB   0.86%     123MB / 215MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     119MB / 3.41MB   0B / 0B       33
29bdf4609909   edge-broker           1.08%     135.6MiB / 15.63GiB   0.85%     123MB / 215MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     119MB / 3.57MB   0B / 0B       33
29bdf4609909   edge-broker           0.41%     135.2MiB / 15.63GiB   0.84%     124MB / 220MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     119MB / 3.57MB   0B / 0B       33
29bdf4609909   edge-broker           0.24%     135.2MiB / 15.63GiB   0.84%     124MB / 220MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     119MB / 3.57MB   0B / 0B       33
29bdf4609909   edge-broker           0.26%     135.2MiB / 15.63GiB   0.84%     124MB / 220MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.10%     205.2MiB / 15.63GiB   1.28%     119MB / 3.57MB   0B / 0B       33
29bdf4609909   edge-broker           0.79%     135.2MiB / 15.63GiB   0.84%     124MB / 220MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.10%     205.2MiB / 15.63GiB   1.28%     120MB / 3.58MB   0B / 0B       33
29bdf4609909   edge-broker           0.65%     135.2MiB / 15.63GiB   0.84%     125MB / 222MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.10%     205.2MiB / 15.63GiB   1.28%     121MB / 3.58MB   0B / 0B       33
29bdf4609909   edge-broker           0.41%     135.2MiB / 15.63GiB   0.84%     127MB / 223MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.04%     205.2MiB / 15.63GiB   1.28%     123MB / 3.59MB   0B / 0B       33
29bdf4609909   edge-broker           0.78%     134.7MiB / 15.63GiB   0.84%     128MB / 224MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     124MB / 3.59MB   0B / 0B       33
29bdf4609909   edge-broker           0.53%     134.7MiB / 15.63GiB   0.84%     129MB / 225MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     124MB / 3.59MB   0B / 0B       33
29bdf4609909   edge-broker           0.30%     134.7MiB / 15.63GiB   0.84%     129MB / 225MB    0B / 27.3MB   43
CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O     PIDS
0e7525214456   server-src_server_1   0.01%     205.2MiB / 15.63GiB   1.28%     124MB / 3.59MB   0B / 0B       33
29bdf4609909   edge-broker           0.23%     134.7MiB / 15.63GiB   0.84%     129MB / 225MB    0B / 27.3MB   43
