CONTAINER ID   NAME       CPU %     MEM USAGE / LIMIT   MEM %     NET I/O   BLOCK I/O   PIDS
16d3ea049012   client26   0.01%     203.2MiB / 15.63GiB   1.27%     1.31kB / 502B    0B / 0B     16
ed996f829d94   client25   7.84%     229.5MiB / 15.63GiB   1.43%     1.35kB / 502B    0B / 0B     16
3ace4713ca75   client24   99.16%    233.5MiB / 15.63GiB   1.46%     1.44kB / 544B    0B / 0B     33
04b6b25ceff6   client23   91.46%    240.1MiB / 15.63GiB   1.50%     4.31kB / 163kB   0B / 0B     35
aa0c897002d5   client22   0.01%     241.5MiB / 15.63GiB   1.51%     4.42kB / 163kB   0B / 0B     35
0521aa93a2c4   client21   0.01%     241.3MiB / 15.63GiB   1.51%     4.46kB / 163kB   0B / 0B     35
c061f8b3a9e2   client20   0.01%     241MiB / 15.63GiB     1.51%     4.7kB / 163kB    0B / 0B     35
7727ed9fc4bc   client19   0.01%     240.7MiB / 15.63GiB   1.50%     4.42kB / 163kB   0B / 0B     35
386fd3de0827   client18   0.01%     239.9MiB / 15.63GiB   1.50%     4.66kB / 163kB   0B / 0B     35
443f177ffaeb   client17   0.01%     240MiB / 15.63GiB     1.50%     4.63kB / 163kB   0B / 0B     35
67829bd0f203   client16   0.01%     240.3MiB / 15.63GiB   1.50%     4.8kB / 163kB    0B / 0B     35
73696ace082e   client15   0.01%     240MiB / 15.63GiB     1.50%     4.71kB / 163kB   0B / 0B     35
3586d431ab78   client14   0.01%     240MiB / 15.63GiB     1.50%     4.76kB / 163kB   0B / 0B     35
cebfce5a5ab9   client13   0.01%     240.9MiB / 15.63GiB   1.50%     4.82kB / 163kB   0B / 0B     35
e60dfaf52b5f   client12   0.01%     240.3MiB / 15.63GiB   1.50%     4.73kB / 163kB   0B / 0B     35
f64e182a60b0   client11   0.01%     241MiB / 15.63GiB     1.51%     4.78kB / 163kB   0B / 0B     35
7c0b45ab3d68   client10   0.01%     240.8MiB / 15.63GiB   1.50%     5.15kB / 163kB   0B / 0B     35
dbaccf4c7dd7   client9    0.01%     240.7MiB / 15.63GiB   1.50%     4.86kB / 163kB   0B / 0B     35
521895a18617   client8    0.01%     240.9MiB / 15.63GiB   1.50%     4.97kB / 163kB   0B / 0B     35
c9320e0cd7da   client7    0.01%     240.2MiB / 15.63GiB   1.50%     5.1kB / 163kB    0B / 0B     35
9997f5cb6301   client6    0.01%     240.9MiB / 15.63GiB   1.50%     5.14kB / 163kB   0B / 0B     35
631abb7fc8d4   client5    0.01%     240.9MiB / 15.63GiB   1.50%     5.16kB / 163kB   0B / 0B     35
d2383d55bd3b   client4    0.01%     239.9MiB / 15.63GiB   1.50%     5.07kB / 163kB   0B / 0B     35
b338c6bbe0f8   client3    0.01%     241.1MiB / 15.63GiB   1.51%     5.01kB / 163kB   0B / 0B     35
81f5883cc05a   client2    0.01%     239.4MiB / 15.63GiB   1.50%     5.13kB / 163kB   0B / 0B     35
4da40d3882e4   client1    0.01%     239.2MiB / 15.63GiB   1.49%     5.49kB / 163kB   0B / 0B     35
CONTAINER ID   NAME       CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O   PIDS
434cd449cabb   client32   0.01%     203.3MiB / 15.63GiB   1.27%     1.1kB / 502B     0B / 0B     16
d8f01aa5df7d   client31   0.01%     203.3MiB / 15.63GiB   1.27%     1.19kB / 502B    0B / 0B     16
0be926f2b330   client30   0.01%     203.7MiB / 15.63GiB   1.27%     1.23kB / 502B    0B / 0B     16
354cbb6f4bce   client29   24.68%    233.2MiB / 15.63GiB   1.46%     1.31kB / 544B    0B / 0B     16
66cec0523f52   client28   99.82%    233.2MiB / 15.63GiB   1.46%     1.35kB / 544B    0B / 0B     33
d4c650a2f1e3   client27   75.39%    240MiB / 15.63GiB     1.50%     4.36kB / 163kB   0B / 0B     35
16d3ea049012   client26   0.01%     240.1MiB / 15.63GiB   1.50%     4.27kB / 163kB   0B / 0B     35
ed996f829d94   client25   0.01%     239MiB / 15.63GiB     1.49%     3.91kB / 163kB   0B / 0B     35
3ace4713ca75   client24   0.02%     240.3MiB / 15.63GiB   1.50%     4.29kB / 163kB   0B / 0B     35
04b6b25ceff6   client23   0.01%     240.1MiB / 15.63GiB   1.50%     4.46kB / 163kB   0B / 0B     35
aa0c897002d5   client22   0.01%     241.5MiB / 15.63GiB   1.51%     4.57kB / 163kB   0B / 0B     35
0521aa93a2c4   client21   0.01%     241.3MiB / 15.63GiB   1.51%     4.55kB / 163kB   0B / 0B     35
c061f8b3a9e2   client20   0.01%     241MiB / 15.63GiB     1.51%     4.85kB / 163kB   0B / 0B     35
7727ed9fc4bc   client19   0.01%     240.7MiB / 15.63GiB   1.50%     4.5kB / 163kB    0B / 0B     35
386fd3de0827   client18   0.01%     239.9MiB / 15.63GiB   1.50%     4.74kB / 163kB   0B / 0B     35
443f177ffaeb   client17   0.01%     240MiB / 15.63GiB     1.50%     4.71kB / 163kB   0B / 0B     35
67829bd0f203   client16   0.01%     240.3MiB / 15.63GiB   1.50%     4.89kB / 163kB   0B / 0B     35
73696ace082e   client15   0.01%     240MiB / 15.63GiB     1.50%     4.8kB / 163kB    0B / 0B     35
3586d431ab78   client14   0.01%     240MiB / 15.63GiB     1.50%     4.84kB / 163kB   0B / 0B     35
cebfce5a5ab9   client13   0.01%     240.9MiB / 15.63GiB   1.50%     4.91kB / 163kB   0B / 0B     35
e60dfaf52b5f   client12   0.01%     240.3MiB / 15.63GiB   1.50%     4.82kB / 163kB   0B / 0B     35
f64e182a60b0   client11   0.01%     241MiB / 15.63GiB     1.51%     4.86kB / 163kB   0B / 0B     35
7c0b45ab3d68   client10   0.01%     240.8MiB / 15.63GiB   1.50%     5.23kB / 163kB   0B / 0B     35
dbaccf4c7dd7   client9    0.01%     240.7MiB / 15.63GiB   1.50%     4.94kB / 163kB   0B / 0B     35
521895a18617   client8    0.01%     240.9MiB / 15.63GiB   1.50%     5.05kB / 163kB   0B / 0B     35
c9320e0cd7da   client7    0.01%     240.2MiB / 15.63GiB   1.50%     5.25kB / 163kB   0B / 0B     35
9997f5cb6301   client6    0.01%     240.9MiB / 15.63GiB   1.50%     5.29kB / 163kB   0B / 0B     35
631abb7fc8d4   client5    0.01%     240.9MiB / 15.63GiB   1.50%     5.31kB / 163kB   0B / 0B     35
d2383d55bd3b   client4    0.01%     239.9MiB / 15.63GiB   1.50%     5.16kB / 163kB   0B / 0B     35
b338c6bbe0f8   client3    0.02%     241.1MiB / 15.63GiB   1.51%     5.09kB / 163kB   0B / 0B     35
81f5883cc05a   client2    0.01%     239.4MiB / 15.63GiB   1.50%     5.29kB / 163kB   0B / 0B     35
4da40d3882e4   client1    0.01%     239.2MiB / 15.63GiB   1.49%     5.58kB / 163kB   0B / 0B     35
CONTAINER ID   NAME       CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O   PIDS
434cd449cabb   client32   100.20%   234.5MiB / 15.63GiB   1.46%     1.14kB / 544B    0B / 0B     41
d8f01aa5df7d   client31   57.98%    240MiB / 15.63GiB     1.50%     3.99kB / 163kB   0B / 0B     35
0be926f2b330   client30   0.01%     240.3MiB / 15.63GiB   1.50%     4.1kB / 163kB    0B / 0B     35
354cbb6f4bce   client29   0.01%     239.9MiB / 15.63GiB   1.50%     4.01kB / 163kB   0B / 0B     35
66cec0523f52   client28   0.01%     239.9MiB / 15.63GiB   1.50%     3.98kB / 163kB   0B / 0B     35
d4c650a2f1e3   client27   0.02%     240MiB / 15.63GiB     1.50%     4.43kB / 163kB   0B / 0B     35
16d3ea049012   client26   0.01%     240.1MiB / 15.63GiB   1.50%     4.34kB / 163kB   0B / 0B     35
ed996f829d94   client25   0.01%     239MiB / 15.63GiB     1.49%     3.98kB / 163kB   0B / 0B     35
3ace4713ca75   client24   0.01%     240.3MiB / 15.63GiB   1.50%     4.36kB / 163kB   0B / 0B     35
04b6b25ceff6   client23   0.01%     240.1MiB / 15.63GiB   1.50%     4.46kB / 163kB   0B / 0B     35
aa0c897002d5   client22   0.01%     241.5MiB / 15.63GiB   1.51%     4.57kB / 163kB   0B / 0B     35
0521aa93a2c4   client21   0.01%     241.3MiB / 15.63GiB   1.51%     4.55kB / 163kB   0B / 0B     35
c061f8b3a9e2   client20   0.01%     241MiB / 15.63GiB     1.51%     4.85kB / 163kB   0B / 0B     35
7727ed9fc4bc   client19   0.01%     240.7MiB / 15.63GiB   1.50%     4.5kB / 163kB    0B / 0B     35
386fd3de0827   client18   0.02%     239.9MiB / 15.63GiB   1.50%     4.74kB / 163kB   0B / 0B     35
443f177ffaeb   client17   0.01%     240MiB / 15.63GiB     1.50%     4.71kB / 163kB   0B / 0B     35
67829bd0f203   client16   0.01%     240.3MiB / 15.63GiB   1.50%     4.89kB / 163kB   0B / 0B     35
73696ace082e   client15   0.01%     240MiB / 15.63GiB     1.50%     4.8kB / 163kB    0B / 0B     35
3586d431ab78   client14   0.01%     240MiB / 15.63GiB     1.50%     4.84kB / 163kB   0B / 0B     35
cebfce5a5ab9   client13   0.01%     240.9MiB / 15.63GiB   1.50%     4.91kB / 163kB   0B / 0B     35
e60dfaf52b5f   client12   0.01%     240.3MiB / 15.63GiB   1.50%     4.82kB / 163kB   0B / 0B     35
f64e182a60b0   client11   0.01%     241MiB / 15.63GiB     1.51%     4.86kB / 163kB   0B / 0B     35
7c0b45ab3d68   client10   0.01%     240.8MiB / 15.63GiB   1.50%     5.3kB / 163kB    0B / 0B     35
dbaccf4c7dd7   client9    0.01%     240.7MiB / 15.63GiB   1.50%     5.01kB / 163kB   0B / 0B     35
521895a18617   client8    0.01%     240.9MiB / 15.63GiB   1.50%     5.12kB / 163kB   0B / 0B     35
c9320e0cd7da   client7    0.01%     240.2MiB / 15.63GiB   1.50%     5.25kB / 163kB   0B / 0B     35
9997f5cb6301   client6    0.01%     240.9MiB / 15.63GiB   1.50%     5.29kB / 163kB   0B / 0B     35
631abb7fc8d4   client5    0.01%     240.9MiB / 15.63GiB   1.50%     5.31kB / 163kB   0B / 0B     35
d2383d55bd3b   client4    0.01%     239.9MiB / 15.63GiB   1.50%     5.16kB / 163kB   0B / 0B     35
b338c6bbe0f8   client3    0.01%     241.1MiB / 15.63GiB   1.51%     5.09kB / 163kB   0B / 0B     35
81f5883cc05a   client2    0.01%     239.4MiB / 15.63GiB   1.50%     5.29kB / 163kB   0B / 0B     35
4da40d3882e4   client1    0.01%     239.2MiB / 15.63GiB   1.49%     5.58kB / 163kB   0B / 0B     35
CONTAINER ID   NAME       CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O   PIDS
434cd449cabb   client32   0.01%     239.9MiB / 15.63GiB   1.50%     3.85kB / 163kB   0B / 0B     35
d8f01aa5df7d   client31   0.01%     240MiB / 15.63GiB     1.50%     4.06kB / 163kB   0B / 0B     35
0be926f2b330   client30   0.01%     240.3MiB / 15.63GiB   1.50%     4.17kB / 163kB   0B / 0B     35
354cbb6f4bce   client29   0.01%     239.9MiB / 15.63GiB   1.50%     4.08kB / 163kB   0B / 0B     35
66cec0523f52   client28   0.01%     239.9MiB / 15.63GiB   1.50%     4.05kB / 163kB   0B / 0B     35
d4c650a2f1e3   client27   0.01%     240MiB / 15.63GiB     1.50%     4.43kB / 163kB   0B / 0B     35
16d3ea049012   client26   0.01%     240.1MiB / 15.63GiB   1.50%     4.34kB / 163kB   0B / 0B     35
ed996f829d94   client25   0.01%     239MiB / 15.63GiB     1.49%     3.98kB / 163kB   0B / 0B     35
3ace4713ca75   client24   0.01%     240.3MiB / 15.63GiB   1.50%     4.36kB / 163kB   0B / 0B     35
04b6b25ceff6   client23   0.01%     240.1MiB / 15.63GiB   1.50%     4.46kB / 163kB   0B / 0B     35
aa0c897002d5   client22   0.01%     241.5MiB / 15.63GiB   1.51%     4.57kB / 163kB   0B / 0B     35
0521aa93a2c4   client21   0.01%     241.3MiB / 15.63GiB   1.51%     4.55kB / 163kB   0B / 0B     35
c061f8b3a9e2   client20   0.01%     241MiB / 15.63GiB     1.51%     4.85kB / 163kB   0B / 0B     35
7727ed9fc4bc   client19   0.01%     240.7MiB / 15.63GiB   1.50%     4.5kB / 163kB    0B / 0B     35
386fd3de0827   client18   0.01%     239.9MiB / 15.63GiB   1.50%     4.74kB / 163kB   0B / 0B     35
443f177ffaeb   client17   0.01%     240MiB / 15.63GiB     1.50%     4.71kB / 163kB   0B / 0B     35
67829bd0f203   client16   0.01%     240.3MiB / 15.63GiB   1.50%     4.89kB / 163kB   0B / 0B     35
73696ace082e   client15   0.01%     240MiB / 15.63GiB     1.50%     4.8kB / 163kB    0B / 0B     35
3586d431ab78   client14   0.01%     240MiB / 15.63GiB     1.50%     4.84kB / 163kB   0B / 0B     35
cebfce5a5ab9   client13   0.01%     240.9MiB / 15.63GiB   1.50%     4.98kB / 163kB   0B / 0B     35
e60dfaf52b5f   client12   0.01%     240.3MiB / 15.63GiB   1.50%     4.89kB / 163kB   0B / 0B     35
f64e182a60b0   client11   0.01%     241MiB / 15.63GiB     1.51%     4.86kB / 163kB   0B / 0B     35
7c0b45ab3d68   client10   0.02%     240.8MiB / 15.63GiB   1.50%     5.3kB / 163kB    0B / 0B     35
dbaccf4c7dd7   client9    0.01%     240.7MiB / 15.63GiB   1.50%     5.01kB / 163kB   0B / 0B     35
521895a18617   client8    0.01%     240.9MiB / 15.63GiB   1.50%     5.12kB / 163kB   0B / 0B     35
c9320e0cd7da   client7    0.02%     240.2MiB / 15.63GiB   1.50%     5.25kB / 163kB   0B / 0B     35
9997f5cb6301   client6    0.01%     240.9MiB / 15.63GiB   1.50%     5.29kB / 163kB   0B / 0B     35
631abb7fc8d4   client5    0.01%     240.9MiB / 15.63GiB   1.50%     5.31kB / 163kB   0B / 0B     35
d2383d55bd3b   client4    0.01%     239.9MiB / 15.63GiB   1.50%     5.16kB / 163kB   0B / 0B     35
b338c6bbe0f8   client3    0.01%     241.1MiB / 15.63GiB   1.51%     5.09kB / 163kB   0B / 0B     35
81f5883cc05a   client2    0.01%     239.4MiB / 15.63GiB   1.50%     5.29kB / 163kB   0B / 0B     35
4da40d3882e4   client1    0.02%     239.2MiB / 15.63GiB   1.49%     5.58kB / 163kB   0B / 0B     35
CONTAINER ID   NAME       CPU %     MEM USAGE / LIMIT     MEM %     NET I/O          BLOCK I/O   PIDS
434cd449cabb   client32   0.01%     239.9MiB / 15.63GiB   1.50%     3.85kB / 163kB   0B / 0B     35
d8f01aa5df7d   client31   0.01%     240MiB / 15.63GiB     1.50%     4.06kB / 163kB   0B / 0B     35
0be926f2b330   client30   0.01%     240.3MiB / 15.63GiB   1.50%     4.17kB / 163kB   0B / 0B     35
354cbb6f4bce   client29   0.01%     239.9MiB / 15.63GiB   1.50%     4.08kB / 163kB   0B / 0B     35
66cec0523f52   client28   0.01%     239.9MiB / 15.63GiB   1.50%     4.05kB / 163kB   0B / 0B     35
d4c650a2f1e3   client27   0.01%     240MiB / 15.63GiB     1.50%     4.43kB / 163kB   0B / 0B     35
16d3ea049012   client26   0.01%     240.1MiB / 15.63GiB   1.50%     4.34kB / 163kB   0B / 0B     35
ed996f829d94   client25   0.01%     239MiB / 15.63GiB     1.49%     3.98kB / 163kB   0B / 0B     35
3ace4713ca75   client24   0.01%     240.3MiB / 15.63GiB   1.50%     4.36kB / 163kB   0B / 0B     35
04b6b25ceff6   client23   0.01%     240.1MiB / 15.63GiB   1.50%     4.46kB / 163kB   0B / 0B     35
aa0c897002d5   client22   0.01%     241.5MiB / 15.63GiB   1.51%     4.57kB / 163kB   0B / 0B     35
0521aa93a2c4   client21   0.01%     241.3MiB / 15.63GiB   1.51%     4.62kB / 163kB   0B / 0B     35
c061f8b3a9e2   client20   0.01%     241MiB / 15.63GiB     1.51%     4.85kB / 163kB   0B / 0B     35
7727ed9fc4bc   client19   0.01%     240.7MiB / 15.63GiB   1.50%     4.5kB / 163kB    0B / 0B     35
386fd3de0827   client18   0.01%     239.9MiB / 15.63GiB   1.50%     4.81kB / 163kB   0B / 0B     35
443f177ffaeb   client17   0.01%     240MiB / 15.63GiB     1.50%     4.71kB / 163kB   0B / 0B     35
67829bd0f203   client16   0.01%     240.3MiB / 15.63GiB   1.50%     4.96kB / 163kB   0B / 0B     35
73696ace082e   client15   0.01%     240MiB / 15.63GiB     1.50%     4.87kB / 163kB   0B / 0B     35
3586d431ab78   client14   0.01%     240MiB / 15.63GiB     1.50%     4.91kB / 163kB   0B / 0B     35
cebfce5a5ab9   client13   0.01%     240.9MiB / 15.63GiB   1.50%     4.98kB / 163kB   0B / 0B     35
e60dfaf52b5f   client12   0.01%     240.3MiB / 15.63GiB   1.50%     4.89kB / 163kB   0B / 0B     35
f64e182a60b0   client11   0.01%     241MiB / 15.63GiB     1.51%     4.93kB / 163kB   0B / 0B     35
7c0b45ab3d68   client10   0.01%     240.8MiB / 15.63GiB   1.50%     5.3kB / 163kB    0B / 0B     35
dbaccf4c7dd7   client9    0.01%     240.7MiB / 15.63GiB   1.50%     5.01kB / 163kB   0B / 0B     35
521895a18617   client8    0.01%     240.9MiB / 15.63GiB   1.50%     5.12kB / 163kB   0B / 0B     35
c9320e0cd7da   client7    0.01%     240.2MiB / 15.63GiB   1.50%     5.25kB / 163kB   0B / 0B     35
9997f5cb6301   client6    0.01%     240.9MiB / 15.63GiB   1.50%     5.29kB / 163kB   0B / 0B     35
631abb7fc8d4   client5    0.01%     240.9MiB / 15.63GiB   1.50%     5.31kB / 163kB   0B / 0B     35
d2383d55bd3b   client4    0.01%     239.9MiB / 15.63GiB   1.50%     5.16kB / 163kB   0B / 0B     35
b338c6bbe0f8   client3    0.01%     241.1MiB / 15.63GiB   1.51%     5.09kB / 163kB   0B / 0B     35
81f5883cc05a   client2    0.01%     239.4MiB / 15.63GiB   1.50%     5.29kB / 163kB   0B / 0B     35
4da40d3882e4   client1    0.01%     239.2MiB / 15.63GiB   1.49%     5.58kB / 163kB   0B / 0B     35
CONTAINER ID   NAME       CPU %     MEM USAGE / LIMIT     MEM %     NET I/O         BLOCK I/O   PIDS
434cd449cabb   client32   0.01%     240.3MiB / 15.63GiB   1.50%     164kB / 165kB   0B / 0B     35
d8f01aa5df7d   client31   0.01%     240.4MiB / 15.63GiB   1.50%     154kB / 164kB   0B / 0B     35
0be926f2b330   client30   0.01%     240.7MiB / 15.63GiB   1.50%     154kB / 164kB   0B / 0B     35
354cbb6f4bce   client29   0.01%     240.3MiB / 15.63GiB   1.50%     154kB / 164kB   0B / 0B     35
66cec0523f52   client28   0.01%     240.4MiB / 15.63GiB   1.50%     154kB / 164kB   0B / 0B     35
d4c650a2f1e3   client27   0.01%     240.5MiB / 15.63GiB   1.50%     154kB / 164kB   0B / 0B     35
16d3ea049012   client26   0.01%     240.5MiB / 15.63GiB   1.50%     154kB / 164kB   0B / 0B     35
ed996f829d94   client25   0.01%     239.5MiB / 15.63GiB   1.50%     154kB / 164kB   0B / 0B     35
3ace4713ca75   client24   0.01%     240.7MiB / 15.63GiB   1.50%     154kB / 164kB   0B / 0B     35
04b6b25ceff6   client23   0.01%     240.5MiB / 15.63GiB   1.50%     154kB / 164kB   0B / 0B     35
aa0c897002d5   client22   0.01%     241.9MiB / 15.63GiB   1.51%     154kB / 164kB   0B / 0B     35
0521aa93a2c4   client21   0.01%     241.8MiB / 15.63GiB   1.51%     155kB / 165kB   0B / 0B     35
c061f8b3a9e2   client20   0.01%     241.5MiB / 15.63GiB   1.51%     155kB / 165kB   0B / 0B     35
7727ed9fc4bc   client19   0.01%     241.1MiB / 15.63GiB   1.51%     154kB / 164kB   0B / 0B     35
386fd3de0827   client18   0.01%     240.4MiB / 15.63GiB   1.50%     155kB / 164kB   0B / 0B     35
443f177ffaeb   client17   0.01%     240.3MiB / 15.63GiB   1.50%     154kB / 164kB   0B / 0B     35
67829bd0f203   client16   0.01%     240.8MiB / 15.63GiB   1.50%     154kB / 164kB   0B / 0B     35
